0,1000
100,1200000
200,25222.22222222222
300,1175778
400,49444.44444444445
500,1151556
600,73666.66666666667
700,1127333
800,97888.88888888889
900,1103111
1000,122111.1111111111
1100,1078889
1200,146333.3333333333
1300,1054667
1400,170555.5555555556
1500,1030444
1600,194777.7777777778
1700,1006222
1800,219000
1900,982000
2000,243222.2222222222
2100,957778
2200,267444.4444444444
2300,933556
2400,291666.6666666667
2500,909333
2600,315888.8888888889
2700,885111
2800,340111.1111111111
2900,860889
3000,364333.3333333333
3100,836667
3200,388555.5555555556
3300,812444
3400,412777.7777777778
3500,788222
3600,437000
3700,764000
3800,461222.2222222222
3900,739778
4000,485444.4444444444
4100,715556
4200,509666.6666666667
4300,691333
4400,533888.8888888889
4500,667111
4600,558111.1111111111
4700,642889
4800,582333.3333333334
4900,618667
5000,606555.5555555556
5100,594444
5200,630777.7777777778
5300,570222
5400,655000
5500,546000
5600,679222.2222222222
5700,521778
5800,703444.4444444445
5900,497556
6000,727666.6666666666
6100,473333
6200,751888.8888888889
6300,449111
6400,776111.1111111111
6500,424889
6600,800333.3333333334
6700,400667
6800,824555.5555555556
6900,376444
7000,848777.7777777778
7100,352222
7200,873000
7300,328000
7400,897222.2222222222
7500,303778
7600,921444.4444444445
7700,279556
7800,945666.6666666666
7900,255333
8000,969888.8888888889
8100,231111
8200,994111.1111111111
8300,206889
8400,1018333.333333333
8500,182667
8600,1042555.555555556
8700,158444
8800,1066777.777777778
8900,134222
9000,1091000
9100,110000
9200,1115222.222222222
9300,85778
9400,1139444.444444444
9500,61556
9600,1163666.666666667
9700,37333
9800,1187888.888888889
9900,13111
